DIST_ID,PROC_NUM,FOLIO_NUM,SITE_ADDR,CONFIDENTIAL_FLAG,FPAY_NAME,ASSE_DATE,FEET_CODE,STATUS_CODE,COL_CON,COL_ADM,CRED_AMT,DEF_AMT,DEF_ADM,ASSD_CATTHRES_CATC_CODE,ASSD_BASIS_QTY,Textbox54,Textbox55,Textbox56,Textbox30,Textbox34,Textbox58,Textbox18,Textbox20,Textbox22,Textbox31,Textbox35,Textbox26
1,M2019020722-0,2220300160280,11001 NW 123 ST,N,130642-AH SALES,5/22/2020,ROAD,C,"$7,120.78 ",$142.42 ,$0.00 ,$0.00 ,$0.00 ,150-00,"1,464.00","$15,655,045.42 ","$315,210.38 ","$1,159,173.12 ",0,$0.00 ,"28,789.47","$668,566,286.37 ","$13,561,343.58 ","$4,954,305.99 ","$16,071.66 ",$321.44 ,"-5,099,482.39"
1,M2020006253-0,2220300060060,11300 NW 131 ST,N,,2/26/2020,ROAD,A,"$29,555.23 ",$591.10 ,$0.00 ,$0.00 ,$0.00 ,150-00,"5,886.00","$15,655,045.42 ","$315,210.38 ","$1,159,173.12 ",0,$0.00 ,"28,789.47","$668,566,286.37 ","$13,561,343.58 ","$4,954,305.99 ","$16,071.66 ",$321.44 ,"-5,099,482.39"
1,M2021004447-0,2220320160030,10209 NW 116 WAY,N,132233-EDWARD PEREZ,12/31/2020,ROAD,C,"$8,803.77 ",$176.08 ,$0.00 ,$0.00 ,$0.00 ,150-00,"1,697.00","$15,655,045.42 ","$315,210.38 ","$1,159,173.12 ",0,$0.00 ,"28,789.47","$668,566,286.37 ","$13,561,343.58 ","$4,954,305.99 ","$16,071.66 ",$321.44 ,"-5,099,482.39"
1,M2021000274-0,2220330370010,10900 NW SOUTH RIVER DR,N,,10/7/2020,ROAD,A,"$3,611.80 ",$72.24 ,$0.00 ,$0.00 ,$0.00 ,710-00,224,"$15,655,045.42 ","$315,210.38 ","$1,159,173.12 ",0,$0.00 ,"28,789.47","$668,566,286.37 ","$13,561,343.58 ","$4,954,305.99 ","$16,071.66 ",$321.44 ,"-5,099,482.39"
1,M2020005490-0,2220330010392,10003 NW S RIVER DR,N,FOR RECORD ONLY,1/16/2020,ROAD,A,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,9999-00,-16.6,"$15,655,045.42 ","$315,210.38 ","$1,159,173.12 ",0,$0.00 ,"28,789.47","$668,566,286.37 ","$13,561,343.58 ","$4,954,305.99 ","$16,071.66 ",$321.44 ,"-5,099,482.39"
1,M2020005490-0,2220330010392,10003 NW S RIVER DR,N,FOR RECORD ONLY,1/16/2020,ROAD,A,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,820-00,"-1,193.00","$15,655,045.42 ","$315,210.38 ","$1,159,173.12 ",0,$0.00 ,"28,789.47","$668,566,286.37 ","$13,561,343.58 ","$4,954,305.99 ","$16,071.66 ",$321.44 ,"-5,099,482.39"
1,M2020005490-0,2220330010392,10003 NW S RIVER DR,N,FOR RECORD ONLY,1/16/2020,ROAD,A,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,841-00,923,"$15,655,045.42 ","$315,210.38 ","$1,159,173.12 ",0,$0.00 ,"28,789.47","$668,566,286.37 ","$13,561,343.58 ","$4,954,305.99 ","$16,071.66 ",$321.44 ,"-5,099,482.39"
1,B20012200097-1,2220330010575,11300 NW S RIVER DR,,130570-THOMAS WELLS,6/2/2020,ROAD,C,"$5,714.90 ",$114.30 ,$0.00 ,$0.00 ,$0.00 ,150-00,"7,600.00","$15,655,045.42 ","$315,210.38 ","$1,159,173.12 ",0,$0.00 ,"28,789.47","$668,566,286.37 ","$13,561,343.58 ","$4,954,305.99 ","$16,071.66 ",$321.44 ,"-5,099,482.39"
1,M2020016412-0,2230030010600,8601 NW 96 ST,N,,8/21/2020,ROAD,A,"$9,363.88 ",$187.28 ,$0.00 ,$0.00 ,$0.00 ,710-00,600,"$15,655,045.42 ","$315,210.38 ","$1,159,173.12 ",0,$0.00 ,"28,789.47","$668,566,286.37 ","$13,561,343.58 ","$4,954,305.99 ","$16,071.66 ",$321.44 ,"-5,099,482.39"
1,M2020008737-0,2230030010562,8600 NW 93 ST,N,129886-PATRICK GALPHIN GALPHIN,4/28/2020,ROAD,C,"$7,775.86 ",$155.52 ,$0.00 ,$0.00 ,$0.00 ,150-00,"24,438.00","$15,655,045.42 ","$315,210.38 ","$1,159,173.12 ",0,$0.00 ,"28,789.47","$668,566,286.37 ","$13,561,343.58 ","$4,954,305.99 ","$16,071.66 ",$321.44 ,"-5,099,482.39"
